SeriesID,VarID,SymbolID,StartTime,EndTime
1447.0,12.0,36.0,39.0,40.0
1447.0,12.0,36.0,41.0,42.0
1447.0,12.0,36.0,45.0,46.0
1447.0,12.0,36.0,47.0,48.0
1447.0,12.0,36.0,51.0,52.0
1447.0,12.0,36.0,53.0,54.0
1450.0,1.0,1.0,19.0,67.0
1450.0,2.0,4.0,13.0,14.0
1450.0,2.0,6.0,12.0,13.0
1450.0,2.0,6.0,50.0,51.0
1450.0,5.0,13.0,3.0,4.0
1450.0,5.0,13.0,6.0,7.0
1450.0,5.0,13.0,9.0,10.0
1450.0,5.0,13.0,12.0,13.0
1450.0,5.0,13.0,14.0,15.0
1450.0,5.0,13.0,18.0,19.0
1450.0,5.0,13.0,21.0,22.0
1450.0,5.0,13.0,24.0,28.0
1450.0,5.0,13.0,30.0,32.0
1450.0,5.0,13.0,34.0,35.0
1450.0,5.0,13.0,36.0,39.0
1450.0,5.0,13.0,41.0,42.0
1450.0,5.0,13.0,43.0,44.0
1450.0,5.0,13.0,47.0,48.0
1450.0,5.0,15.0,11.0,12.0
1450.0,5.0,15.0,42.0,43.0
1450.0,7.0,21.0,19.0,67.0
1450.0,8.0,24.0,19.0,67.0
1450.0,9.0,26.0,19.0,51.0
1450.0,9.0,26.0,64.0,67.0
1450.0,9.0,25.0,52.0,63.0
1450.0,10.0,30.0,19.0,67.0
1450.0,11.0,32.0,19.0,28.0
1450.0,11.0,32.0,64.0,67.0
1450.0,11.0,31.0,29.0,63.0
1451.0,1.0,3.0,20.0,23.0
1451.0,1.0,3.0,61.0,67.0
1451.0,1.0,2.0,8.0,19.0
1451.0,1.0,2.0,24.0,60.0
1451.0,2.0,5.0,38.0,39.0
1451.0,2.0,6.0,11.0,12.0
1451.0,2.0,6.0,16.0,17.0
1451.0,2.0,6.0,19.0,21.0
1451.0,2.0,6.0,23.0,24.0
1451.0,2.0,6.0,37.0,38.0
1451.0,2.0,6.0,39.0,40.0
1451.0,2.0,6.0,43.0,44.0
1451.0,2.0,6.0,46.0,47.0
1451.0,2.0,6.0,49.0,50.0
1451.0,4.0,11.0,11.0,14.0
1451.0,4.0,11.0,16.0,17.0
1451.0,4.0,11.0,18.0,21.0
1451.0,4.0,11.0,23.0,24.0
1451.0,4.0,11.0,25.0,26.0
1451.0,4.0,11.0,28.0,29.0
1451.0,4.0,11.0,30.0,31.0
1451.0,4.0,11.0,33.0,35.0
1451.0,4.0,11.0,37.0,38.0
1451.0,4.0,11.0,39.0,40.0
1451.0,4.0,11.0,43.0,44.0
1451.0,4.0,11.0,46.0,47.0
1451.0,4.0,11.0,49.0,50.0
1451.0,4.0,11.0,52.0,53.0
1451.0,5.0,13.0,49.0,50.0
1451.0,5.0,15.0,11.0,12.0
1451.0,5.0,15.0,19.0,20.0
1451.0,5.0,15.0,39.0,40.0
1451.0,5.0,15.0,43.0,46.0
1451.0,5.0,14.0,14.0,17.0
1451.0,5.0,14.0,20.0,21.0
1451.0,5.0,14.0,23.0,24.0
1451.0,5.0,14.0,26.0,27.0
1451.0,5.0,14.0,40.0,41.0
1451.0,6.0,17.0,35.0,36.0
1451.0,7.0,21.0,20.0,67.0
1451.0,8.0,24.0,8.0,67.0
1451.0,9.0,26.0,8.0,27.0
1451.0,9.0,27.0,28.0,67.0
1451.0,10.0,30.0,24.0,67.0
1451.0,10.0,28.0,8.0,23.0
1451.0,11.0,33.0,29.0,67.0
1451.0,11.0,32.0,8.0,28.0
1451.0,12.0,36.0,11.0,14.0
1451.0,12.0,36.0,16.0,17.0
1451.0,12.0,36.0,18.0,19.0
1451.0,12.0,36.0,20.0,21.0
1451.0,12.0,36.0,23.0,24.0
1451.0,12.0,36.0,25.0,26.0
1451.0,12.0,36.0,28.0,29.0
1451.0,12.0,36.0,30.0,31.0
1451.0,12.0,36.0,33.0,34.0
1451.0,12.0,36.0,35.0,36.0
1451.0,12.0,36.0,37.0,40.0
1451.0,12.0,36.0,43.0,44.0
1451.0,12.0,36.0,46.0,47.0
1451.0,12.0,36.0,49.0,50.0
1451.0,12.0,36.0,52.0,53.0
1452.0,1.0,1.0,1.0,67.0
1452.0,2.0,4.0,27.0,28.0
1452.0,2.0,6.0,2.0,3.0
1452.0,3.0,8.0,2.0,3.0
1452.0,3.0,8.0,47.0,48.0
1452.0,3.0,7.0,1.0,2.0
1452.0,3.0,7.0,6.0,7.0
1452.0,3.0,7.0,12.0,13.0
1452.0,3.0,7.0,14.0,18.0
1452.0,3.0,7.0,22.0,29.0
1452.0,3.0,7.0,31.0,32.0
1452.0,3.0,7.0,33.0,37.0
1452.0,3.0,7.0,39.0,45.0
1452.0,3.0,7.0,48.0,52.0
1452.0,3.0,9.0,19.0,20.0
1452.0,3.0,9.0,32.0,33.0
1452.0,5.0,13.0,9.0,10.0
1452.0,5.0,13.0,17.0,18.0
1452.0,5.0,13.0,24.0,29.0
1452.0,5.0,13.0,31.0,37.0
1452.0,5.0,13.0,39.0,46.0
1452.0,5.0,13.0,48.0,51.0
1452.0,5.0,15.0,2.0,3.0
1452.0,7.0,21.0,16.0,21.0
1452.0,7.0,19.0,22.0,67.0
1452.0,8.0,23.0,8.0,15.0
1452.0,8.0,23.0,22.0,53.0
1452.0,8.0,24.0,1.0,3.0
1452.0,8.0,24.0,16.0,21.0
1452.0,8.0,22.0,4.0,7.0
1452.0,8.0,22.0,54.0,67.0
1452.0,9.0,26.0,1.0,3.0
1452.0,9.0,26.0,27.0,29.0
1452.0,9.0,25.0,4.0,26.0
1452.0,9.0,25.0,30.0,67.0
1452.0,10.0,30.0,16.0,21.0
1452.0,10.0,29.0,1.0,15.0
1452.0,10.0,28.0,22.0,67.0
1453.0,1.0,3.0,3.0,60.0
1453.0,1.0,2.0,61.0,67.0
1453.0,2.0,4.0,6.0,7.0
1453.0,2.0,4.0,8.0,9.0
1453.0,2.0,4.0,10.0,11.0
1453.0,2.0,4.0,16.0,17.0
1453.0,2.0,4.0,19.0,20.0
1453.0,2.0,4.0,21.0,22.0
1453.0,2.0,4.0,23.0,24.0
1453.0,2.0,4.0,25.0,26.0
1453.0,2.0,4.0,27.0,28.0
1453.0,2.0,4.0,29.0,30.0
1453.0,2.0,4.0,32.0,33.0
1453.0,2.0,4.0,34.0,35.0
1453.0,2.0,4.0,36.0,37.0
1453.0,2.0,4.0,39.0,40.0
1453.0,2.0,4.0,41.0,42.0
1453.0,2.0,4.0,45.0,46.0
1453.0,2.0,4.0,47.0,48.0
1453.0,5.0,13.0,18.0,19.0
1453.0,5.0,15.0,28.0,29.0
1453.0,5.0,15.0,31.0,36.0
1453.0,5.0,15.0,39.0,51.0
1453.0,5.0,14.0,37.0,38.0
1453.0,6.0,18.0,50.0,53.0
1453.0,7.0,20.0,42.0,67.0
1453.0,7.0,21.0,14.0,41.0
1453.0,8.0,23.0,37.0,54.0
1453.0,8.0,23.0,61.0,67.0
1453.0,8.0,24.0,10.0,36.0
1453.0,8.0,24.0,55.0,60.0
1453.0,9.0,26.0,7.0,9.0
1453.0,9.0,26.0,14.0,20.0
1453.0,9.0,26.0,28.0,67.0
1453.0,9.0,25.0,10.0,13.0
1453.0,9.0,25.0,21.0,27.0
1453.0,9.0,27.0,6.0,7.0
1453.0,10.0,30.0,14.0,67.0
1453.0,10.0,29.0,10.0,13.0
1453.0,11.0,33.0,6.0,7.0
1453.0,11.0,33.0,42.0,54.0
1453.0,11.0,32.0,7.0,20.0
1453.0,11.0,32.0,37.0,41.0
1453.0,11.0,32.0,55.0,67.0
1453.0,11.0,31.0,21.0,36.0
1456.0,1.0,2.0,4.0,67.0
1456.0,2.0,5.0,10.0,11.0
1456.0,2.0,5.0,16.0,30.0
1456.0,2.0,5.0,33.0,41.0
1456.0,2.0,5.0,43.0,50.0
1456.0,2.0,6.0,31.0,32.0
1456.0,7.0,20.0,17.0,27.0
1456.0,7.0,20.0,53.0,67.0
1456.0,7.0,21.0,48.0,52.0
1456.0,7.0,19.0,28.0,47.0
1456.0,8.0,23.0,17.0,27.0
1456.0,8.0,23.0,53.0,67.0
1456.0,8.0,24.0,48.0,52.0
1456.0,8.0,22.0,4.0,16.0
1456.0,8.0,22.0,28.0,47.0
1456.0,9.0,26.0,4.0,8.0
1456.0,9.0,26.0,28.0,67.0
1456.0,9.0,27.0,9.0,27.0
1456.0,10.0,29.0,17.0,67.0
1456.0,10.0,28.0,4.0,16.0
1456.0,11.0,32.0,17.0,44.0
1456.0,11.0,32.0,64.0,67.0
1456.0,11.0,31.0,45.0,63.0
1457.0,1.0,2.0,14.0,47.0
1457.0,1.0,2.0,67.0,68.0
1457.0,1.0,1.0,48.0,66.0
1457.0,2.0,4.0,9.0,10.0
1457.0,2.0,4.0,26.0,27.0
1457.0,2.0,4.0,40.0,41.0
1457.0,2.0,4.0,45.0,46.0
1457.0,2.0,4.0,48.0,50.0
1457.0,7.0,20.0,40.0,47.0
1457.0,7.0,21.0,14.0,39.0
1457.0,7.0,21.0,48.0,66.0
1457.0,7.0,19.0,67.0,68.0
1457.0,8.0,23.0,14.0,39.0
1457.0,8.0,23.0,48.0,66.0
1457.0,8.0,22.0,40.0,47.0
1457.0,8.0,22.0,67.0,68.0
1457.0,9.0,26.0,14.0,38.0
1457.0,9.0,27.0,39.0,67.0
1457.0,10.0,30.0,14.0,67.0
1457.0,11.0,33.0,40.0,67.0
1457.0,11.0,32.0,14.0,39.0
1458.0,1.0,3.0,23.0,30.0
1458.0,1.0,3.0,38.0,41.0
1458.0,1.0,2.0,4.0,22.0
1458.0,1.0,2.0,31.0,37.0
1458.0,1.0,2.0,42.0,67.0
1458.0,2.0,4.0,4.0,5.0
1458.0,2.0,4.0,42.0,43.0
1458.0,2.0,4.0,46.0,47.0
1458.0,2.0,6.0,5.0,6.0
1458.0,2.0,6.0,8.0,15.0
1458.0,2.0,6.0,18.0,19.0
1458.0,2.0,6.0,21.0,22.0
1458.0,2.0,6.0,25.0,36.0
1458.0,2.0,6.0,38.0,41.0
1458.0,2.0,6.0,43.0,45.0
1458.0,2.0,6.0,48.0,49.0
1458.0,4.0,12.0,9.0,10.0
1458.0,4.0,12.0,21.0,22.0
1458.0,4.0,12.0,48.0,49.0
1458.0,4.0,12.0,51.0,52.0
1458.0,4.0,10.0,2.0,5.0
1458.0,4.0,10.0,10.0,16.0
1458.0,4.0,10.0,18.0,19.0
1458.0,4.0,10.0,22.0,23.0
1458.0,4.0,10.0,24.0,36.0
1458.0,4.0,10.0,38.0,46.0
1458.0,4.0,10.0,49.0,50.0
1458.0,4.0,10.0,53.0,54.0
1458.0,5.0,13.0,2.0,6.0
1458.0,5.0,13.0,9.0,16.0
1458.0,5.0,13.0,18.0,19.0
1458.0,5.0,13.0,24.0,34.0
1458.0,5.0,13.0,36.0,37.0
1458.0,5.0,13.0,38.0,39.0
1458.0,5.0,15.0,8.0,9.0
1458.0,5.0,15.0,21.0,22.0
1458.0,5.0,15.0,39.0,46.0
1458.0,5.0,15.0,49.0,50.0
1458.0,5.0,15.0,51.0,52.0
1458.0,5.0,14.0,48.0,49.0
1458.0,6.0,16.0,5.0,6.0
1458.0,6.0,16.0,8.0,9.0
1458.0,6.0,16.0,11.0,12.0
1458.0,6.0,16.0,14.0,15.0
1458.0,6.0,16.0,18.0,19.0
1458.0,6.0,16.0,21.0,22.0
1458.0,6.0,16.0,24.0,25.0
1458.0,6.0,16.0,26.0,27.0
1458.0,6.0,16.0,28.0,29.0
1458.0,6.0,16.0,31.0,32.0
1458.0,6.0,16.0,34.0,35.0
1458.0,6.0,16.0,38.0,39.0
1458.0,6.0,16.0,40.0,46.0
1458.0,6.0,16.0,49.0,50.0
1458.0,6.0,16.0,53.0,54.0
1458.0,6.0,17.0,48.0,49.0
1458.0,6.0,17.0,51.0,52.0
1458.0,7.0,20.0,23.0,41.0
1458.0,7.0,20.0,65.0,67.0
1458.0,7.0,19.0,15.0,22.0
1458.0,7.0,19.0,42.0,64.0
1458.0,8.0,23.0,23.0,37.0
1458.0,8.0,23.0,42.0,67.0
1458.0,8.0,24.0,2.0,3.0
1458.0,8.0,24.0,38.0,41.0
1458.0,8.0,22.0,4.0,22.0
1458.0,9.0,26.0,2.0,30.0
1458.0,9.0,27.0,31.0,67.0
1458.0,10.0,30.0,65.0,67.0
1458.0,10.0,29.0,4.0,64.0
1458.0,11.0,33.0,23.0,67.0
1458.0,11.0,32.0,2.0,22.0
1461.0,1.0,1.0,29.0,67.0
1461.0,2.0,6.0,3.0,4.0
1461.0,4.0,10.0,3.0,4.0
1461.0,5.0,13.0,3.0,4.0
1461.0,7.0,19.0,59.0,67.0
1461.0,8.0,22.0,29.0,67.0
1461.0,10.0,29.0,59.0,67.0
1461.0,10.0,28.0,29.0,58.0
1462.0,1.0,2.0,18.0,67.0
1462.0,2.0,6.0,3.0,4.0
1462.0,3.0,9.0,3.0,4.0
1462.0,4.0,10.0,3.0,4.0
1462.0,5.0,15.0,3.0,4.0
1462.0,6.0,16.0,3.0,4.0
1462.0,7.0,21.0,18.0,67.0
1462.0,8.0,24.0,18.0,67.0
1462.0,9.0,25.0,18.0,67.0
1462.0,10.0,30.0,18.0,67.0
1465.0,1.0,3.0,1.0,50.0
1465.0,1.0,2.0,51.0,67.0
1465.0,2.0,4.0,3.0,4.0
1465.0,3.0,9.0,43.0,44.0
1465.0,3.0,9.0,46.0,47.0
1465.0,3.0,9.0,48.0,49.0
1465.0,3.0,9.0,50.0,51.0
1465.0,4.0,10.0,18.0,19.0
1465.0,4.0,10.0,36.0,37.0
1465.0,4.0,11.0,3.0,4.0
1465.0,4.0,11.0,16.0,17.0
1465.0,6.0,18.0,10.0,11.0
1465.0,6.0,18.0,41.0,42.0
1465.0,6.0,18.0,44.0,45.0
1465.0,6.0,18.0,52.0,53.0
1465.0,6.0,16.0,1.0,5.0
1465.0,6.0,16.0,8.0,9.0
1465.0,6.0,16.0,12.0,16.0
1465.0,6.0,16.0,18.0,19.0
1465.0,6.0,16.0,20.0,21.0
1465.0,6.0,16.0,25.0,26.0
1465.0,6.0,16.0,36.0,37.0
1465.0,6.0,16.0,38.0,39.0
1465.0,6.0,16.0,43.0,44.0
1465.0,6.0,17.0,46.0,51.0
1465.0,7.0,20.0,25.0,50.0
1465.0,7.0,19.0,51.0,67.0
1465.0,8.0,22.0,1.0,67.0
1465.0,9.0,25.0,1.0,67.0
1465.0,10.0,30.0,62.0,67.0
1465.0,10.0,29.0,25.0,61.0
1465.0,10.0,28.0,1.0,24.0
1466.0,1.0,3.0,17.0,67.0
1466.0,2.0,5.0,8.0,9.0
1466.0,2.0,5.0,11.0,12.0
1466.0,2.0,5.0,20.0,21.0
1466.0,2.0,5.0,36.0,37.0
1466.0,2.0,6.0,9.0,10.0
1466.0,2.0,6.0,13.0,14.0
1466.0,2.0,6.0,18.0,19.0
1466.0,2.0,6.0,21.0,22.0
1466.0,2.0,6.0,24.0,25.0
1466.0,2.0,6.0,26.0,27.0
1466.0,2.0,6.0,28.0,29.0
1466.0,2.0,6.0,31.0,32.0
1466.0,2.0,6.0,38.0,39.0
1466.0,7.0,20.0,55.0,56.0
1466.0,7.0,20.0,62.0,67.0
1466.0,7.0,19.0,56.0,61.0
1466.0,8.0,23.0,62.0,67.0
1466.0,8.0,24.0,17.0,55.0
1466.0,8.0,22.0,56.0,61.0
1466.0,9.0,25.0,63.0,67.0
1466.0,9.0,27.0,17.0,62.0
1466.0,10.0,30.0,17.0,55.0
1466.0,10.0,29.0,62.0,67.0
1466.0,10.0,28.0,56.0,61.0
1466.0,11.0,33.0,17.0,67.0
1467.0,1.0,1.0,8.0,67.0
1467.0,2.0,6.0,8.0,9.0
1467.0,2.0,6.0,10.0,11.0
1467.0,7.0,20.0,58.0,67.0
1467.0,8.0,23.0,26.0,67.0
1467.0,8.0,24.0,8.0,20.0
1467.0,8.0,22.0,21.0,25.0
1467.0,9.0,26.0,58.0,67.0
1467.0,9.0,25.0,4.0,6.0
1467.0,9.0,25.0,11.0,57.0
1467.0,9.0,27.0,7.0,10.0
1467.0,10.0,30.0,21.0,57.0
1467.0,10.0,28.0,8.0,20.0
1467.0,10.0,28.0,58.0,67.0
1467.0,11.0,31.0,9.0,67.0
1468.0,1.0,2.0,22.0,39.0
1468.0,1.0,1.0,3.0,21.0
1468.0,1.0,1.0,40.0,67.0
1468.0,2.0,5.0,11.0,12.0
1468.0,4.0,10.0,9.0,10.0
1468.0,4.0,10.0,11.0,12.0
1468.0,4.0,10.0,18.0,19.0
1468.0,4.0,10.0,51.0,52.0
1468.0,4.0,11.0,3.0,4.0
1468.0,7.0,20.0,40.0,67.0
1468.0,8.0,24.0,3.0,67.0
1468.0,9.0,26.0,47.0,56.0
1468.0,9.0,25.0,3.0,46.0
1468.0,9.0,25.0,57.0,67.0
1468.0,10.0,29.0,22.0,39.0
1468.0,10.0,29.0,47.0,61.0
1468.0,10.0,28.0,3.0,21.0
1468.0,10.0,28.0,40.0,46.0
1468.0,10.0,28.0,62.0,67.0
1470.0,1.0,3.0,5.0,13.0
1470.0,1.0,2.0,1.0,4.0
1470.0,1.0,2.0,14.0,23.0
1470.0,1.0,2.0,39.0,67.0
1470.0,1.0,1.0,24.0,38.0
1470.0,2.0,4.0,2.0,13.0
1470.0,2.0,4.0,17.0,18.0
1470.0,2.0,4.0,20.0,21.0
1470.0,2.0,4.0,23.0,24.0
1470.0,2.0,4.0,25.0,26.0
1470.0,2.0,4.0,27.0,28.0
1470.0,2.0,4.0,31.0,32.0
1470.0,2.0,4.0,35.0,48.0
1470.0,2.0,6.0,14.0,15.0
1470.0,2.0,6.0,22.0,23.0
1470.0,2.0,6.0,24.0,25.0
1470.0,2.0,6.0,28.0,29.0
1470.0,2.0,6.0,30.0,31.0
1470.0,2.0,6.0,33.0,34.0
1470.0,4.0,12.0,13.0,14.0
1470.0,4.0,11.0,5.0,6.0
1470.0,4.0,11.0,10.0,11.0
1470.0,4.0,11.0,14.0,19.0
1470.0,5.0,15.0,45.0,48.0
1470.0,6.0,16.0,1.0,10.0
1470.0,6.0,16.0,12.0,14.0
1470.0,6.0,16.0,17.0,19.0
1470.0,6.0,16.0,22.0,23.0
1470.0,6.0,16.0,26.0,27.0
1470.0,6.0,16.0,30.0,31.0
1470.0,6.0,16.0,32.0,35.0
1470.0,6.0,17.0,11.0,12.0
1470.0,6.0,17.0,15.0,16.0
1470.0,6.0,17.0,20.0,21.0
1470.0,6.0,17.0,24.0,25.0
1470.0,6.0,17.0,28.0,29.0
1470.0,6.0,17.0,36.0,48.0
1470.0,7.0,21.0,14.0,67.0
1470.0,8.0,23.0,14.0,16.0
1470.0,8.0,24.0,1.0,13.0
1470.0,8.0,24.0,17.0,67.0
1470.0,9.0,26.0,1.0,13.0
1470.0,9.0,26.0,24.0,46.0
1470.0,9.0,26.0,62.0,67.0
1470.0,9.0,25.0,14.0,23.0
1470.0,9.0,25.0,47.0,61.0
1470.0,10.0,30.0,39.0,61.0
1470.0,10.0,29.0,14.0,38.0
1470.0,10.0,28.0,62.0,67.0
1470.0,11.0,33.0,39.0,67.0
1470.0,11.0,32.0,1.0,13.0
1470.0,11.0,31.0,14.0,38.0
1470.0,12.0,36.0,1.0,16.0
1470.0,12.0,36.0,21.0,49.0
1472.0,1.0,2.0,20.0,67.0
1472.0,2.0,4.0,19.0,23.0
1472.0,2.0,4.0,25.0,29.0
1472.0,2.0,4.0,31.0,32.0
1472.0,2.0,4.0,33.0,34.0
1472.0,2.0,4.0,38.0,39.0
1472.0,2.0,4.0,40.0,41.0
1472.0,2.0,4.0,44.0,45.0
1472.0,2.0,4.0,46.0,47.0
1472.0,2.0,4.0,49.0,50.0
1472.0,2.0,6.0,5.0,6.0
1472.0,2.0,6.0,36.0,37.0
1472.0,2.0,6.0,39.0,40.0
1472.0,2.0,6.0,43.0,44.0
1472.0,2.0,6.0,48.0,49.0
1472.0,4.0,11.0,1.0,3.0
1472.0,4.0,11.0,5.0,6.0
1472.0,7.0,19.0,20.0,67.0
1472.0,8.0,22.0,20.0,67.0
1472.0,9.0,26.0,7.0,8.0
1472.0,9.0,26.0,18.0,33.0
1472.0,9.0,26.0,39.0,57.0
1472.0,9.0,25.0,8.0,17.0
1472.0,9.0,25.0,58.0,67.0
1472.0,9.0,27.0,4.0,6.0
1472.0,9.0,27.0,34.0,38.0
1472.0,10.0,30.0,20.0,67.0
1472.0,11.0,32.0,39.0,46.0
1472.0,11.0,31.0,7.0,38.0
1472.0,11.0,31.0,47.0,67.0
1473.0,1.0,2.0,21.0,50.0
1473.0,1.0,1.0,10.0,20.0
1473.0,1.0,1.0,51.0,67.0
1473.0,2.0,4.0,3.0,4.0
1473.0,2.0,4.0,11.0,12.0
1473.0,2.0,6.0,38.0,39.0
1473.0,2.0,6.0,47.0,48.0
1473.0,7.0,19.0,17.0,67.0
1473.0,8.0,22.0,10.0,67.0
1473.0,9.0,26.0,2.0,9.0
1473.0,9.0,27.0,10.0,67.0
1473.0,10.0,29.0,37.0,50.0
1473.0,10.0,28.0,21.0,36.0
1473.0,10.0,28.0,51.0,67.0
1473.0,11.0,33.0,51.0,67.0
1473.0,11.0,32.0,30.0,50.0
1473.0,11.0,31.0,10.0,29.0
1474.0,1.0,2.0,19.0,67.0
1474.0,2.0,6.0,6.0,7.0
1474.0,2.0,6.0,8.0,9.0
1474.0,2.0,6.0,10.0,11.0
1474.0,2.0,6.0,18.0,19.0
1474.0,2.0,6.0,22.0,23.0
1474.0,2.0,6.0,34.0,35.0
1474.0,2.0,6.0,41.0,42.0
1474.0,2.0,6.0,45.0,46.0
1474.0,2.0,6.0,49.0,50.0
1474.0,4.0,10.0,8.0,9.0
1474.0,4.0,10.0,23.0,24.0
1474.0,4.0,10.0,34.0,35.0
1474.0,4.0,10.0,49.0,51.0
1474.0,4.0,10.0,53.0,54.0
1474.0,4.0,11.0,6.0,7.0
1474.0,4.0,11.0,10.0,12.0
1474.0,4.0,11.0,15.0,16.0
1474.0,4.0,11.0,18.0,19.0
1474.0,4.0,11.0,22.0,23.0
1474.0,4.0,11.0,35.0,36.0
1474.0,4.0,11.0,41.0,42.0
1474.0,4.0,11.0,45.0,46.0
1474.0,6.0,16.0,3.0,12.0
1474.0,6.0,16.0,14.0,16.0
1474.0,6.0,16.0,18.0,19.0
1474.0,6.0,16.0,22.0,24.0
1474.0,6.0,16.0,34.0,35.0
1474.0,6.0,16.0,41.0,42.0
1474.0,6.0,16.0,45.0,46.0
1474.0,6.0,16.0,49.0,51.0
1474.0,6.0,16.0,53.0,54.0
1474.0,7.0,20.0,62.0,67.0
1474.0,7.0,19.0,19.0,61.0
1474.0,8.0,23.0,62.0,67.0
1474.0,8.0,22.0,19.0,61.0
1474.0,9.0,26.0,13.0,26.0
1474.0,9.0,26.0,62.0,67.0
1474.0,9.0,25.0,27.0,61.0
1474.0,9.0,27.0,2.0,12.0
1474.0,10.0,30.0,7.0,54.0
1474.0,10.0,30.0,62.0,67.0
1474.0,10.0,29.0,55.0,61.0
1474.0,11.0,32.0,38.0,54.0
1474.0,11.0,32.0,62.0,67.0
1474.0,11.0,31.0,19.0,37.0
1474.0,11.0,31.0,55.0,61.0
1475.0,1.0,2.0,8.0,15.0
1475.0,1.0,2.0,21.0,27.0
1475.0,1.0,2.0,34.0,59.0
1475.0,1.0,1.0,1.0,7.0
1475.0,1.0,1.0,16.0,20.0
1475.0,1.0,1.0,28.0,33.0
1475.0,1.0,1.0,60.0,67.0
1475.0,2.0,4.0,8.0,9.0
1475.0,2.0,4.0,11.0,14.0
1475.0,2.0,4.0,16.0,19.0
1475.0,2.0,4.0,22.0,23.0
1475.0,2.0,4.0,29.0,30.0
1475.0,2.0,4.0,31.0,32.0
1475.0,2.0,4.0,37.0,38.0
1475.0,2.0,6.0,20.0,21.0
1475.0,2.0,6.0,24.0,25.0
1475.0,2.0,6.0,27.0,28.0
1475.0,2.0,6.0,32.0,36.0
1475.0,2.0,6.0,38.0,45.0
1475.0,2.0,6.0,47.0,48.0
1475.0,2.0,6.0,50.0,51.0
1475.0,3.0,9.0,1.0,7.0
1475.0,3.0,9.0,9.0,14.0
1475.0,3.0,9.0,16.0,25.0
1475.0,3.0,9.0,27.0,29.0
1475.0,3.0,9.0,31.0,36.0
1475.0,3.0,9.0,38.0,40.0
1475.0,3.0,9.0,42.0,44.0
1475.0,3.0,9.0,46.0,48.0
1475.0,3.0,9.0,50.0,52.0
1475.0,5.0,15.0,21.0,29.0
1475.0,5.0,15.0,31.0,32.0
1475.0,5.0,15.0,35.0,36.0
1475.0,6.0,18.0,1.0,4.0
1475.0,6.0,18.0,7.0,13.0
1475.0,6.0,18.0,17.0,22.0
1475.0,6.0,18.0,25.0,28.0
1475.0,6.0,18.0,31.0,32.0
1475.0,6.0,18.0,34.0,35.0
1475.0,6.0,18.0,42.0,43.0
1475.0,6.0,18.0,51.0,52.0
1475.0,6.0,17.0,5.0,6.0
1475.0,6.0,17.0,14.0,16.0
1475.0,6.0,17.0,23.0,24.0
1475.0,6.0,17.0,29.0,30.0
1475.0,6.0,17.0,32.0,33.0
1475.0,6.0,17.0,36.0,37.0
1475.0,6.0,17.0,39.0,41.0
1475.0,6.0,17.0,44.0,45.0
1475.0,6.0,17.0,47.0,48.0
1475.0,6.0,17.0,52.0,53.0
1475.0,7.0,20.0,21.0,27.0
1475.0,7.0,20.0,60.0,67.0
1475.0,7.0,21.0,52.0,59.0
1475.0,7.0,19.0,16.0,20.0
1475.0,7.0,19.0,28.0,51.0
1475.0,8.0,23.0,6.0,7.0
1475.0,8.0,23.0,16.0,18.0
1475.0,8.0,23.0,21.0,27.0
1475.0,8.0,23.0,34.0,51.0
1475.0,8.0,24.0,1.0,5.0
1475.0,8.0,24.0,8.0,15.0
1475.0,8.0,24.0,19.0,20.0
1475.0,8.0,24.0,52.0,67.0
1475.0,8.0,22.0,28.0,33.0
1475.0,9.0,26.0,1.0,5.0
1475.0,9.0,26.0,11.0,33.0
1475.0,9.0,26.0,52.0,59.0
1475.0,9.0,25.0,34.0,51.0
1475.0,9.0,25.0,60.0,67.0
1475.0,9.0,27.0,6.0,10.0
1475.0,10.0,29.0,60.0,67.0
1475.0,10.0,28.0,1.0,59.0
1475.0,11.0,33.0,3.0,18.0
1475.0,11.0,33.0,28.0,33.0
1475.0,11.0,32.0,19.0,27.0
1475.0,11.0,32.0,34.0,51.0
1475.0,11.0,31.0,52.0,67.0
1476.0,1.0,3.0,1.0,5.0
1476.0,1.0,3.0,13.0,60.0
1476.0,1.0,2.0,6.0,12.0
1476.0,1.0,2.0,65.0,67.0
1476.0,1.0,1.0,61.0,64.0
1476.0,2.0,4.0,22.0,23.0
1476.0,2.0,4.0,26.0,27.0
1476.0,2.0,4.0,28.0,29.0
1476.0,2.0,4.0,30.0,31.0
1476.0,2.0,4.0,32.0,33.0
1476.0,2.0,4.0,42.0,43.0
1476.0,2.0,5.0,8.0,18.0
1476.0,2.0,5.0,20.0,21.0
1476.0,2.0,5.0,31.0,32.0
1476.0,2.0,5.0,33.0,36.0
1476.0,2.0,5.0,40.0,41.0
1476.0,2.0,5.0,44.0,45.0
1476.0,2.0,6.0,19.0,20.0
1476.0,5.0,13.0,2.0,3.0
1476.0,5.0,15.0,4.0,22.0
1476.0,5.0,15.0,24.0,26.0
1476.0,5.0,15.0,28.0,51.0
1476.0,7.0,20.0,13.0,29.0
1476.0,7.0,20.0,65.0,67.0
1476.0,7.0,21.0,30.0,64.0
1476.0,8.0,23.0,13.0,29.0
1476.0,8.0,24.0,1.0,12.0
1476.0,8.0,24.0,30.0,67.0
1476.0,9.0,26.0,1.0,3.0
1476.0,9.0,26.0,39.0,67.0
1476.0,9.0,25.0,4.0,38.0
1476.0,10.0,30.0,37.0,67.0
1476.0,10.0,29.0,6.0,36.0
